File,Alpha,Beta,FeatureAlgo
student-por.csv,0.08,0.06,chisquare
tae.data,0.08,0.06,MI
ThoraricSurgery.csv,0.08,0.06,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.08,0.06,GR
thyroid multiclass imbalance.csv,0.08,0.06,chisquare
thyroid.csv,0.08,0.06,chisquare
thyroid5cn21.csv,0.08,0.06,chisquare
tic-tac-toe.data,0.08,0.06,chisquare
titanic.csv,0.08,0.06,relief
trial.csv,0.08,0.06,GR
TUANDROMD.csv,0.08,0.06,chisquare
Turkish_music.csv,0.08,0.06,relieff
vehicle0.csv,0.08,0.06,fcbf
vehicle1.csv,0.08,0.06,fcbf
vehicle2.csv,0.08,0.06,fcbf
vehicle3.csv,0.08,0.06,fcbf
Wholesale customers data.csv,0.08,0.06,chisquare
wine imbalance.csv,0.08,0.06,GR
wine.data,0.08,0.06,GR
wine5cn10-nc.csv,0.08,0.06,fcbf
winequality-red.csv,0.08,0.06,relief
winequality-white.csv,0.08,0.06,GR
yeast-0-5-6-7-9_vs_4.csv,0.08,0.06,GR
yeast-1_vs_7.csv,0.08,0.06,fcbf
yeast-2_vs_4.csv,0.08,0.06,fcbf
yeast-2_vs_8.csv,0.08,0.06,GR
yeast.data,0.08,0.06,MI
yeast1.csv,0.08,0.06,GR
yeast3.csv,0.08,0.06,chisquare
yeast4.csv,0.08,0.06,fcbf
yeast5.csv,0.08,0.06,fcbf
yeast5cn21.csv,0.08,0.06,relief
yeast6.csv,0.08,0.06,relief
yeastimbalance.csv,0.08,0.06,relief
zoo.data,0.08,0.06,MI
chronic_kidney_disease_full.csv,0.02,0.08,GR
Autism-Adolescent-Data.csv,0.02,0.08,GR
SouthGermanCredit.asc,0.02,0.08,fcbf
Z-Alizadeh sani dataset.xlsx,0.02,0.08,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.02,0.08,relieff
non-verbal tourist data.csv,0.02,0.08,chisquare
1year.csv,0.02,0.08,GR
2year.csv,0.02,0.08,fcbf
3year.csv,0.02,0.08,GR
4year.csv,0.02,0.08,fcbf
5year.csv,0.02,0.08,GR
abalone.data,0.02,0.08,chisquare
abalone9-18.csv,0.02,0.08,GR
adult.csv,0.02,0.08,MI
agaricus-lepiota.data,0.02,0.08,relieff
Algerian_forest_fires_dataset_UPDATE.csv,0.02,0.08,GR
appendicitis.csv,0.02,0.08,GR
audit_risk.csv,0.02,0.08,relief
audit_trial.csv,0.02,0.08,GR
Autism-Adult-Data.csv,0.02,0.08,GR
Autism-Child-Data.csv,0.02,0.08,GR
Automobile_data.csv,0.02,0.08,fcbf
automobileimbalance.csv,0.02,0.08,MI
balance-scale.data,0.02,0.08,chisquare
balancescaleimbalanced.csv,0.02,0.08,chisquare
bloodtransfusion.data,0.02,0.08,relief
bone-marrow.csv,0.02,0.08,relieff
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.02,0.08,GR
breast-cancer-wisconsin.data,0.02,0.08,chisquare
breastcancercoimbra.csv,0.02,0.08,MI
breastcancerimbalance.csv,0.02,0.08,fcbf
breastcancerwdbc.data,0.02,0.08,GR
brestcancerwpbc.data,0.02,0.08,fcbf
bupa.data,0.02,0.08,relieff
burstheader.csv,0.02,0.08,GR
caesarian.csv,0.02,0.08,chisquare
car.data,0.02,0.08,chisquare
cargo2000_data_comma.csv,0.02,0.08,GR
cervical_behaviour.csv,0.02,0.08,fcbf
cervical_risk_factors_cervical_cancer.csv,0.02,0.08,relieff
Chemical Composion of Ceramic.csv,0.02,0.08,GR
chesskr-vs-kp.data,0.02,0.08,chisquare
ckd-dataset-v2.csv,0.02,0.08,mrmr
climate_pop_failures.dat,0.02,0.08,GR
column_2C_weka.csv,0.02,0.08,GR
column_3C_weka.csv,0.02,0.08,GR
congress_house-votes-84.data,0.02,0.08,relief
connect-4.data,0.02,0.08,chisquare
connectionist-bench.data,0.02,0.08,relief
contraceptive.data,0.02,0.08,chisquare
contraceptive5cn02.csv,0.02,0.08,relief
contraceptivemulticlass.csv,0.02,0.08,relief
creditapprovallimits.data,0.02,0.08,relieff
Cryotherapy.xlsx,0.02,0.08,fcbf
data_banknote_authentication.csv,0.02,0.08,GR
dermatology.data,0.02,0.08,cfs
divorce.csv,0.02,0.08,chisquare
Dry_Bean_Dataset.csv,0.02,0.08,GR
ecoli-0_vs_1.csv,0.02,0.08,relief
ecoli-5cn01-nc.csv,0.02,0.08,relief
ecoli.data,0.02,0.08,MI
ecoli1.csv,0.02,0.08,relief
ecoli2.csv,0.02,0.08,relief
ecoli3.csv,0.02,0.08,relief
ecoli4.csv,0.02,0.08,GR
Electical_stability.csv,0.02,0.08,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.02,0.08,GR
fertility_Diagnosis.data,0.02,0.08,relief
glass identification imbalance.csv,0.02,0.08,relieff
glass-0-1-2-3_vs_4-5-6.csv,0.02,0.08,GR
glass-0-1-6_vs_2.csv,0.02,0.08,GR
glass-0-1-6_vs_5.csv,0.02,0.08,GR
glass.data,0.02,0.08,GR
glass0.csv,0.02,0.08,MI
glass1.csv,0.02,0.08,relief
glass2.csv,0.02,0.08,GR
glass4.csv,0.02,0.08,GR
glass5.csv,0.02,0.08,chisquare
glass5cn10.csv,0.02,0.08,GR
glass6.csv,0.02,0.08,GR
Haberman imbalance.csv,0.02,0.08,GR
haberman.data,0.02,0.08,GR
Hayes-roth imbalance.csv,0.02,0.08,GR
hayes-roth.data,0.02,0.08,GR
hcc-data.data,0.02,0.08,MI
HCV-Egy-Data.csv,0.02,0.08,fcbf
hcvdat0.csv,0.02,0.08,GR
heart_failure_clinical_records_dataset.csv,0.02,0.08,MI
highereducation.csv,0.02,0.08,relief
horse.csv,0.02,0.08,MI
HTRU_2.csv,0.02,0.08,GR
Immunotherapy.xlsx,0.02,0.08,fcbf
Indian Liver Patient Dataset (ILPD).csv,0.02,0.08,fcbf
insurancedata2000.data,0.02,0.08,relief
ionosphere-5cn01-n.csv,0.02,0.08,relief
ionosphere.data,0.02,0.08,MI
iris.data,0.02,0.08,GR
iris0.csv,0.02,0.08,GR
Iris5cn01nc.csv,0.02,0.08,GR
letter-recognition.data,0.02,0.08,relief
Lymphography Multi-class Imbalanced data set.csv,0.02,0.08,cfs
lymphography.data,0.02,0.08,GR
mammographic_masses.data,0.02,0.08,GR
monks-1.csv,0.02,0.08,relieff
monks-2.csv,0.02,0.08,GR
monks-3.csv,0.02,0.08,GR
myocardical.data,0.02,0.08,relieff
new-thyroid1.csv,0.02,0.08,GR
newthyroid.csv,0.02,0.08,relief
newthyroid2.csv,0.02,0.08,GR
nursery.data,0.02,0.08,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.02,0.08,cfs
page-blocks-1-3_vs_4.csv,0.02,0.08,GR
pageblocks_imbalanced.csv,0.02,0.08,GR
pageblocks5cn01-nc.csv,0.02,0.08,GR
parkinsons.data,0.02,0.08,relieff
Phishing Websites Data Set.csv,0.02,0.08,relief
PhishingData.csv,0.02,0.08,relief
Pima-5cn01-nc.csv,0.02,0.08,fcbf
pima.csv,0.02,0.08,relief
pimaimbalanced.csv,0.02,0.08,GR
post-operative.csv,0.02,0.08,relief
primary-tumor.data,0.02,0.08,cfs
QSAR biodeg.csv,0.02,0.08,relief
Raisin_Dataset.csv,0.02,0.08,GR
seeds_dataset.data,0.02,0.08,MI
seismic-bumps.csv,0.02,0.08,fcbf
SomervilleHappinessSurvey2015.csv,0.02,0.08,MI
sonar5cn19.csv,0.02,0.08,relief
soybean-small.data,0.02,0.08,GR
spambase.data,0.02,0.08,relieff
SPECT.csv,0.02,0.08,relief
SPECTF.csv,0.02,0.08,GR
starlog shuttle imbalanced.csv,0.02,0.08,GR
starlog vehicle sikhouettes.dat,0.02,0.08,fcbf
starlog_australian.dat,0.02,0.08,MI
statlog_heart.csv,0.02,0.08,cfs
student-mat.csv,0.02,0.08,GR
student-por.csv,0.02,0.08,cfs
tae.data,0.02,0.08,MI
ThoraricSurgery.csv,0.02,0.08,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.02,0.08,cfs
thyroid multiclass imbalance.csv,0.02,0.08,chisquare
thyroid.csv,0.02,0.08,relief
thyroid5cn21.csv,0.02,0.08,relief
tic-tac-toe.data,0.02,0.08,relieff
titanic.csv,0.02,0.08,relief
trial.csv,0.02,0.08,GR
TUANDROMD.csv,0.02,0.08,relief
Turkish_music.csv,0.02,0.08,relieff
vehicle0.csv,0.02,0.08,relieff
vehicle1.csv,0.02,0.08,relieff
vehicle2.csv,0.02,0.08,fcbf
vehicle3.csv,0.02,0.08,relieff
Wholesale customers data.csv,0.02,0.08,fcbf
wine imbalance.csv,0.02,0.08,fcbf
wine.data,0.02,0.08,GR
wine5cn10-nc.csv,0.02,0.08,fcbf
winequality-red.csv,0.02,0.08,relief
winequality-white.csv,0.02,0.08,relieff
yeast-0-5-6-7-9_vs_4.csv,0.02,0.08,GR
yeast-1_vs_7.csv,0.02,0.08,relief
yeast-2_vs_4.csv,0.02,0.08,fcbf
yeast-2_vs_8.csv,0.02,0.08,GR
yeast.data,0.02,0.08,relieff
yeast1.csv,0.02,0.08,GR
yeast3.csv,0.02,0.08,relief
yeast4.csv,0.02,0.08,relief
yeast5.csv,0.02,0.08,fcbf
yeast5cn21.csv,0.02,0.08,cfs
yeast6.csv,0.02,0.08,relief
yeastimbalance.csv,0.02,0.08,cfs
zoo.data,0.02,0.08,MI
chronic_kidney_disease_full.csv,0.06,0.08,GR
Autism-Adolescent-Data.csv,0.06,0.08,GR
SouthGermanCredit.asc,0.06,0.08,fcbf
Z-Alizadeh sani dataset.xlsx,0.06,0.08,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.06,0.08,GR
non-verbal tourist data.csv,0.06,0.08,chisquare
1year.csv,0.06,0.08,fcbf
2year.csv,0.06,0.08,fcbf
3year.csv,0.06,0.08,GR
4year.csv,0.06,0.08,fcbf
5year.csv,0.06,0.08,fcbf
abalone.data,0.06,0.08,chisquare
abalone9-18.csv,0.06,0.08,GR
adult.csv,0.06,0.08,MI
agaricus-lepiota.data,0.06,0.08,chisquare
Algerian_forest_fires_dataset_UPDATE.csv,0.06,0.08,GR
appendicitis.csv,0.06,0.08,GR
audit_risk.csv,0.06,0.08,relief
audit_trial.csv,0.06,0.08,GR
Autism-Adult-Data.csv,0.06,0.08,GR
Autism-Child-Data.csv,0.06,0.08,GR
Automobile_data.csv,0.06,0.08,fcbf
automobileimbalance.csv,0.06,0.08,MI
balance-scale.data,0.06,0.08,chisquare
balancescaleimbalanced.csv,0.06,0.08,chisquare
bloodtransfusion.data,0.06,0.08,fcbf
bone-marrow.csv,0.06,0.08,GR
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.06,0.08,GR
breast-cancer-wisconsin.data,0.06,0.08,chisquare
breastcancercoimbra.csv,0.06,0.08,MI
breastcancerimbalance.csv,0.06,0.08,fcbf
breastcancerwdbc.data,0.06,0.08,GR
brestcancerwpbc.data,0.06,0.08,fcbf
bupa.data,0.06,0.08,MI
burstheader.csv,0.06,0.08,GR
caesarian.csv,0.06,0.08,chisquare
car.data,0.06,0.08,chisquare
cargo2000_data_comma.csv,0.06,0.08,chisquare
cervical_behaviour.csv,0.06,0.08,fcbf
cervical_risk_factors_cervical_cancer.csv,0.06,0.08,GR
Chemical Composion of Ceramic.csv,0.06,0.08,GR
chesskr-vs-kp.data,0.06,0.08,chisquare
ckd-dataset-v2.csv,0.06,0.08,chisquare
climate_pop_failures.dat,0.06,0.08,GR
column_2C_weka.csv,0.06,0.08,GR
column_3C_weka.csv,0.06,0.08,GR
congress_house-votes-84.data,0.06,0.08,chisquare
connect-4.data,0.06,0.08,chisquare
connectionist-bench.data,0.06,0.08,relief
contraceptive.data,0.06,0.08,chisquare
contraceptive5cn02.csv,0.06,0.08,relief
contraceptivemulticlass.csv,0.06,0.08,relief
creditapprovallimits.data,0.06,0.08,GR
Cryotherapy.xlsx,0.06,0.08,fcbf
data_banknote_authentication.csv,0.06,0.08,GR
dermatology.data,0.06,0.08,relief
divorce.csv,0.06,0.08,chisquare
Dry_Bean_Dataset.csv,0.06,0.08,GR
ecoli-0_vs_1.csv,0.06,0.08,relief
ecoli-5cn01-nc.csv,0.06,0.08,relief
ecoli.data,0.06,0.08,GR
ecoli1.csv,0.06,0.08,relief
ecoli2.csv,0.06,0.08,relief
ecoli3.csv,0.06,0.08,relief
ecoli4.csv,0.06,0.08,GR
Electical_stability.csv,0.06,0.08,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.06,0.08,GR
fertility_Diagnosis.data,0.06,0.08,relief
glass identification imbalance.csv,0.06,0.08,fcbf
glass-0-1-2-3_vs_4-5-6.csv,0.06,0.08,GR
glass-0-1-6_vs_2.csv,0.06,0.08,GR
glass-0-1-6_vs_5.csv,0.06,0.08,GR
glass.data,0.06,0.08,GR
glass0.csv,0.06,0.08,MI
glass1.csv,0.06,0.08,relief
glass2.csv,0.06,0.08,GR
glass4.csv,0.06,0.08,GR
glass5.csv,0.06,0.08,chisquare
glass5cn10.csv,0.06,0.08,GR
glass6.csv,0.06,0.08,GR
Haberman imbalance.csv,0.06,0.08,GR
haberman.data,0.06,0.08,GR
Hayes-roth imbalance.csv,0.06,0.08,GR
hayes-roth.data,0.06,0.08,GR
hcc-data.data,0.06,0.08,MI
HCV-Egy-Data.csv,0.06,0.08,fcbf
hcvdat0.csv,0.06,0.08,GR
heart_failure_clinical_records_dataset.csv,0.06,0.08,MI
highereducation.csv,0.06,0.08,relief
horse.csv,0.06,0.08,MI
HTRU_2.csv,0.06,0.08,GR
Immunotherapy.xlsx,0.06,0.08,GR
Indian Liver Patient Dataset (ILPD).csv,0.06,0.08,fcbf
insurancedata2000.data,0.06,0.08,chisquare
ionosphere-5cn01-n.csv,0.06,0.08,relief
ionosphere.data,0.06,0.08,relief
iris.data,0.06,0.08,GR
iris0.csv,0.06,0.08,GR
Iris5cn01nc.csv,0.06,0.08,GR
letter-recognition.data,0.06,0.08,relief
Lymphography Multi-class Imbalanced data set.csv,0.06,0.08,cfs
lymphography.data,0.06,0.08,GR
mammographic_masses.data,0.06,0.08,GR
monks-1.csv,0.06,0.08,relieff
monks-2.csv,0.06,0.08,GR
monks-3.csv,0.06,0.08,GR
myocardical.data,0.06,0.08,GR
new-thyroid1.csv,0.06,0.08,GR
newthyroid.csv,0.06,0.08,GR
newthyroid2.csv,0.06,0.08,GR
nursery.data,0.06,0.08,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.06,0.08,fcbf
page-blocks-1-3_vs_4.csv,0.06,0.08,GR
pageblocks_imbalanced.csv,0.06,0.08,GR
pageblocks5cn01-nc.csv,0.06,0.08,GR
parkinsons.data,0.06,0.08,GR
Phishing Websites Data Set.csv,0.06,0.08,chisquare
PhishingData.csv,0.06,0.08,relief
Pima-5cn01-nc.csv,0.06,0.08,fcbf
pima.csv,0.06,0.08,relief
pimaimbalanced.csv,0.06,0.08,GR
post-operative.csv,0.06,0.08,GR
primary-tumor.data,0.06,0.08,relief
QSAR biodeg.csv,0.06,0.08,relief
Raisin_Dataset.csv,0.06,0.08,GR
seeds_dataset.data,0.06,0.08,MI
seismic-bumps.csv,0.06,0.08,fcbf
SomervilleHappinessSurvey2015.csv,0.06,0.08,MI
sonar5cn19.csv,0.06,0.08,relief
soybean-small.data,0.06,0.08,GR
spambase.data,0.06,0.08,GR
SPECT.csv,0.06,0.08,chisquare
SPECTF.csv,0.06,0.08,GR
starlog shuttle imbalanced.csv,0.06,0.08,chisquare
starlog vehicle sikhouettes.dat,0.06,0.08,fcbf
starlog_australian.dat,0.06,0.08,MI
statlog_heart.csv,0.06,0.08,cfs
student-mat.csv,0.06,0.08,GR
student-por.csv,0.06,0.08,relief
tae.data,0.06,0.08,MI
ThoraricSurgery.csv,0.06,0.08,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.06,0.08,GR
thyroid multiclass imbalance.csv,0.06,0.08,chisquare
thyroid.csv,0.06,0.08,chisquare
thyroid5cn21.csv,0.06,0.08,chisquare
tic-tac-toe.data,0.06,0.08,chisquare
titanic.csv,0.06,0.08,relief
trial.csv,0.06,0.08,GR
TUANDROMD.csv,0.06,0.08,chisquare
Turkish_music.csv,0.06,0.08,relieff
vehicle0.csv,0.06,0.08,fcbf
vehicle1.csv,0.06,0.08,fcbf
vehicle2.csv,0.06,0.08,fcbf
vehicle3.csv,0.06,0.08,fcbf
Wholesale customers data.csv,0.06,0.08,chisquare
wine imbalance.csv,0.06,0.08,GR
wine.data,0.06,0.08,GR
wine5cn10-nc.csv,0.06,0.08,fcbf
winequality-red.csv,0.06,0.08,relief
winequality-white.csv,0.06,0.08,GR
yeast-0-5-6-7-9_vs_4.csv,0.06,0.08,GR
yeast-1_vs_7.csv,0.06,0.08,fcbf
yeast-2_vs_4.csv,0.06,0.08,fcbf
yeast-2_vs_8.csv,0.06,0.08,GR
yeast.data,0.06,0.08,MI
yeast1.csv,0.06,0.08,GR
yeast3.csv,0.06,0.08,chisquare
yeast4.csv,0.06,0.08,relief
yeast5.csv,0.06,0.08,fcbf
yeast5cn21.csv,0.06,0.08,relief
yeast6.csv,0.06,0.08,relief
yeastimbalance.csv,0.06,0.08,relief
zoo.data,0.06,0.08,MI
chronic_kidney_disease_full.csv,0.0,0.0,multisurf
Autism-Adolescent-Data.csv,0.0,0.0,GR
SouthGermanCredit.asc,0.0,0.0,GR
Z-Alizadeh sani dataset.xlsx,0.0,0.0,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.0,0.0,relieff
non-verbal tourist data.csv,0.0,0.0,GR
1year.csv,0.0,0.0,chisquare
2year.csv,0.0,0.0,fcbf
3year.csv,0.0,0.0,GR
4year.csv,0.0,0.0,fcbf
5year.csv,0.0,0.0,fcbf
abalone.data,0.0,0.0,mrmr
abalone9-18.csv,0.0,0.0,GR
adult.csv,0.0,0.0,mrmr
agaricus-lepiota.data,0.0,0.0,mrmr
Algerian_forest_fires_dataset_UPDATE.csv,0.0,0.0,GR
appendicitis.csv,0.0,0.0,GR
audit_risk.csv,0.0,0.0,relief
audit_trial.csv,0.0,0.0,GR
Autism-Adult-Data.csv,0.0,0.0,GR
Autism-Child-Data.csv,0.0,0.0,GR
Automobile_data.csv,0.0,0.0,fcbf
automobileimbalance.csv,0.0,0.0,MI
balance-scale.data,0.0,0.0,GR
balancescaleimbalanced.csv,0.0,0.0,fcbf
bloodtransfusion.data,0.0,0.0,relief
bone-marrow.csv,0.0,0.0,GR
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.0,0.0,relieff
breast-cancer-wisconsin.data,0.0,0.0,relieff
breastcancercoimbra.csv,0.0,0.0,MI
breastcancerimbalance.csv,0.0,0.0,fcbf
breastcancerwdbc.data,0.0,0.0,multisurf
brestcancerwpbc.data,0.0,0.0,fcbf
bupa.data,0.0,0.0,relieff
burstheader.csv,0.0,0.0,multisurf
caesarian.csv,0.0,0.0,relieff
car.data,0.0,0.0,relieff
cargo2000_data_comma.csv,0.0,0.0,GR
cervical_behaviour.csv,0.0,0.0,fcbf
cervical_risk_factors_cervical_cancer.csv,0.0,0.0,chisquare
Chemical Composion of Ceramic.csv,0.0,0.0,GR
chesskr-vs-kp.data,0.0,0.0,MI
ckd-dataset-v2.csv,0.0,0.0,mrmr
climate_pop_failures.dat,0.0,0.0,GR
column_2C_weka.csv,0.0,0.0,GR
column_3C_weka.csv,0.0,0.0,GR
congress_house-votes-84.data,0.0,0.0,mrmr
connect-4.data,0.0,0.0,mrmr
connectionist-bench.data,0.0,0.0,chisquare
contraceptive.data,0.0,0.0,GR
contraceptive5cn02.csv,0.0,0.0,relief
contraceptivemulticlass.csv,0.0,0.0,relief
creditapprovallimits.data,0.0,0.0,relieff
Cryotherapy.xlsx,0.0,0.0,fcbf
data_banknote_authentication.csv,0.0,0.0,GR
dermatology.data,0.0,0.0,cfs
divorce.csv,0.0,0.0,GR
Dry_Bean_Dataset.csv,0.0,0.0,GR
ecoli-0_vs_1.csv,0.0,0.0,GR
ecoli-5cn01-nc.csv,0.0,0.0,relieff
ecoli.data,0.0,0.0,MI
ecoli1.csv,0.0,0.0,GR
ecoli2.csv,0.0,0.0,relieff
ecoli3.csv,0.0,0.0,cfs
ecoli4.csv,0.0,0.0,relief
Electical_stability.csv,0.0,0.0,GR
extention of Z-Alizadeh sani dataset.xlsx,0.0,0.0,cfs
fertility_Diagnosis.data,0.0,0.0,GR
glass identification imbalance.csv,0.0,0.0,relieff
glass-0-1-2-3_vs_4-5-6.csv,0.0,0.0,GR
glass-0-1-6_vs_2.csv,0.0,0.0,GR
glass-0-1-6_vs_5.csv,0.0,0.0,chisquare
glass.data,0.0,0.0,GR
glass0.csv,0.0,0.0,cfs
glass1.csv,0.0,0.0,cfs
glass2.csv,0.0,0.0,chisquare
glass4.csv,0.0,0.0,GR
glass5.csv,0.0,0.0,chisquare
glass5cn10.csv,0.0,0.0,GR
glass6.csv,0.0,0.0,multisurf
Haberman imbalance.csv,0.0,0.0,GR
haberman.data,0.0,0.0,GR
Hayes-roth imbalance.csv,0.0,0.0,GR
hayes-roth.data,0.0,0.0,GR
hcc-data.data,0.0,0.0,cfs
HCV-Egy-Data.csv,0.0,0.0,fcbf
hcvdat0.csv,0.0,0.0,cfs
heart_failure_clinical_records_dataset.csv,0.0,0.0,MI
highereducation.csv,0.0,0.0,GR
horse.csv,0.0,0.0,MI
HTRU_2.csv,0.0,0.0,GR
Immunotherapy.xlsx,0.0,0.0,GR
Indian Liver Patient Dataset (ILPD).csv,0.0,0.0,relieff
insurancedata2000.data,0.0,0.0,multisurf
ionosphere-5cn01-n.csv,0.0,0.0,cfs
ionosphere.data,0.0,0.0,MI
iris.data,0.0,0.0,GR
iris0.csv,0.0,0.0,GR
Iris5cn01nc.csv,0.0,0.0,GR
letter-recognition.data,0.0,0.0,relieff
Lymphography Multi-class Imbalanced data set.csv,0.0,0.0,cfs
lymphography.data,0.0,0.0,GR
mammographic_masses.data,0.0,0.0,GR
monks-1.csv,0.0,0.0,relieff
monks-2.csv,0.0,0.0,GR
monks-3.csv,0.0,0.0,GR
myocardical.data,0.0,0.0,GR
new-thyroid1.csv,0.0,0.0,GR
newthyroid.csv,0.0,0.0,GR
newthyroid2.csv,0.0,0.0,GR
nursery.data,0.0,0.0,GR
ObesityDataSet_raw_and_data_sinthetic.csv,0.0,0.0,cfs
page-blocks-1-3_vs_4.csv,0.0,0.0,relieff
pageblocks_imbalanced.csv,0.0,0.0,GR
pageblocks5cn01-nc.csv,0.0,0.0,MI
parkinsons.data,0.0,0.0,relieff
Phishing Websites Data Set.csv,0.0,0.0,relief
PhishingData.csv,0.0,0.0,relief
Pima-5cn01-nc.csv,0.0,0.0,relieff
pima.csv,0.0,0.0,relief
pimaimbalanced.csv,0.0,0.0,GR
post-operative.csv,0.0,0.0,GR
primary-tumor.data,0.0,0.0,cfs
QSAR biodeg.csv,0.0,0.0,relief
Raisin_Dataset.csv,0.0,0.0,GR
seeds_dataset.data,0.0,0.0,multisurf
seismic-bumps.csv,0.0,0.0,fcbf
SomervilleHappinessSurvey2015.csv,0.0,0.0,MI
sonar5cn19.csv,0.0,0.0,relief
soybean-small.data,0.0,0.0,relief
spambase.data,0.0,0.0,relieff
SPECT.csv,0.0,0.0,GR
SPECTF.csv,0.0,0.0,GR
starlog shuttle imbalanced.csv,0.0,0.0,GR
starlog vehicle sikhouettes.dat,0.0,0.0,fcbf
starlog_australian.dat,0.0,0.0,relieff
statlog_heart.csv,0.0,0.0,cfs
student-mat.csv,0.0,0.0,mrmr
student-por.csv,0.0,0.0,cfs
tae.data,0.0,0.0,mrmr
ThoraricSurgery.csv,0.0,0.0,GR
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.0,0.0,GR
thyroid multiclass imbalance.csv,0.0,0.0,chisquare
thyroid.csv,0.0,0.0,cfs
thyroid5cn21.csv,0.0,0.0,cfs
tic-tac-toe.data,0.0,0.0,relieff
titanic.csv,0.0,0.0,relief
trial.csv,0.0,0.0,GR
TUANDROMD.csv,0.0,0.0,MI
Turkish_music.csv,0.0,0.0,multisurf
vehicle0.csv,0.0,0.0,relieff
vehicle1.csv,0.0,0.0,relieff
vehicle2.csv,0.0,0.0,multisurf
vehicle3.csv,0.0,0.0,relieff
Wholesale customers data.csv,0.0,0.0,chisquare
wine imbalance.csv,0.0,0.0,mrmr
wine.data,0.0,0.0,GR
wine5cn10-nc.csv,0.0,0.0,mrmr
winequality-red.csv,0.0,0.0,mrmr
winequality-white.csv,0.0,0.0,relieff
yeast-0-5-6-7-9_vs_4.csv,0.0,0.0,GR
yeast-1_vs_7.csv,0.0,0.0,relief
yeast-2_vs_4.csv,0.0,0.0,fcbf
yeast-2_vs_8.csv,0.0,0.0,multisurf
yeast.data,0.0,0.0,relieff
yeast1.csv,0.0,0.0,GR
yeast3.csv,0.0,0.0,relief
yeast4.csv,0.0,0.0,multisurf
yeast5.csv,0.0,0.0,GR
yeast5cn21.csv,0.0,0.0,cfs
yeast6.csv,0.0,0.0,relieff
yeastimbalance.csv,0.0,0.0,cfs
zoo.data,0.0,0.0,MI
chronic_kidney_disease_full.csv,0.04,0.06,GR
Autism-Adolescent-Data.csv,0.04,0.06,GR
SouthGermanCredit.asc,0.04,0.06,fcbf
Z-Alizadeh sani dataset.xlsx,0.04,0.06,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.04,0.06,relieff
non-verbal tourist data.csv,0.04,0.06,chisquare
1year.csv,0.04,0.06,fcbf
2year.csv,0.04,0.06,fcbf
3year.csv,0.04,0.06,GR
4year.csv,0.04,0.06,fcbf
5year.csv,0.04,0.06,fcbf
abalone.data,0.04,0.06,chisquare
abalone9-18.csv,0.04,0.06,GR
adult.csv,0.04,0.06,MI
agaricus-lepiota.data,0.04,0.06,chisquare
Algerian_forest_fires_dataset_UPDATE.csv,0.04,0.06,GR
appendicitis.csv,0.04,0.06,GR
audit_risk.csv,0.04,0.06,relief
audit_trial.csv,0.04,0.06,GR
Autism-Adult-Data.csv,0.04,0.06,GR
Autism-Child-Data.csv,0.04,0.06,GR
Automobile_data.csv,0.04,0.06,fcbf
automobileimbalance.csv,0.04,0.06,MI
balance-scale.data,0.04,0.06,chisquare
balancescaleimbalanced.csv,0.04,0.06,chisquare
bloodtransfusion.data,0.04,0.06,fcbf
bone-marrow.csv,0.04,0.06,GR
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.04,0.06,GR
breast-cancer-wisconsin.data,0.04,0.06,chisquare
breastcancercoimbra.csv,0.04,0.06,MI
breastcancerimbalance.csv,0.04,0.06,fcbf
breastcancerwdbc.data,0.04,0.06,GR
brestcancerwpbc.data,0.04,0.06,fcbf
bupa.data,0.04,0.06,relieff
burstheader.csv,0.04,0.06,GR
caesarian.csv,0.04,0.06,chisquare
car.data,0.04,0.06,chisquare
cargo2000_data_comma.csv,0.04,0.06,GR
cervical_behaviour.csv,0.04,0.06,fcbf
cervical_risk_factors_cervical_cancer.csv,0.04,0.06,GR
Chemical Composion of Ceramic.csv,0.04,0.06,GR
chesskr-vs-kp.data,0.04,0.06,chisquare
ckd-dataset-v2.csv,0.04,0.06,chisquare
climate_pop_failures.dat,0.04,0.06,GR
column_2C_weka.csv,0.04,0.06,GR
column_3C_weka.csv,0.04,0.06,GR
congress_house-votes-84.data,0.04,0.06,relief
connect-4.data,0.04,0.06,chisquare
connectionist-bench.data,0.04,0.06,relief
contraceptive.data,0.04,0.06,chisquare
